match_id,date,match_type,team1,team2,venue,city,toss_winner,winner
1001349,2017-02-17,T20,Australia,Sri Lanka,Melbourne Cricket Ground,,Sri Lanka,Sri Lanka
1001351,2017-02-19,T20,Australia,Sri Lanka,"Simonds Stadium, South Geelong",Victoria,Sri Lanka,Sri Lanka
1001353,2017-02-22,T20,Australia,Sri Lanka,Adelaide Oval,,Sri Lanka,Australia
1004729,2016-09-05,T20,Ireland,Hong Kong,"Bready Cricket Club, Magheramason",Londonderry,Hong Kong,Hong Kong
1007655,2016-06-18,T20,Zimbabwe,India,Harare Sports Club,,India,Zimbabwe
1007657,2016-06-20,T20,Zimbabwe,India,Harare Sports Club,,Zimbabwe,India
1007659,2016-06-22,T20,Zimbabwe,India,Harare Sports Club,,Zimbabwe,India
1019979,2017-01-03,T20,New Zealand,Bangladesh,McLean Park,Napier,Bangladesh,New Zealand
1019981,2017-01-06,T20,New Zealand,Bangladesh,Bay Oval,Mount Maunganui,Bangladesh,New Zealand
1019983,2017-01-08,T20,New Zealand,Bangladesh,Bay Oval,Mount Maunganui,Bangladesh,New Zealand
1020029,2017-02-17,T20,New Zealand,South Africa,Eden Park,Auckland,New Zealand,South Africa
1031431,2017-06-21,T20,England,South Africa,The Rose Bowl,Southampton,South Africa,England
1031433,2017-06-23,T20,England,South Africa,County Ground,Taunton,England,South Africa
1031435,2017-06-25,T20,England,South Africa,Sophia Gardens,Cardiff,South Africa,England
1031665,2017-09-16,T20,West Indies,England,Riverside Ground,Chester-le-Street,England,West Indies
1034825,2017-01-26,T20,India,England,Green Park,Kanpur,England,England
1034827,2017-01-29,T20,India,England,"Vidarbha Cricket Association Stadium, Jamtha",Nagpur,England,India
1034829,2017-02-01,T20,India,England,M Chinnaswamy Stadium,Bangalore,England,India
1041615,2016-08-27,T20,India,West Indies,Central Broward Regional Park Stadium Turf Ground,Lauderhill,India,West Indies
1041617,2016-08-28,T20,India,West Indies,Central Broward Regional Park Stadium Turf Ground,Lauderhill,India,
1043989,2017-02-17,T20,Australia,New Zealand,Melbourne Cricket Ground,,New Zealand,Australia
1043991,2017-02-19,T20,Australia,New Zealand,"Simonds Stadium, South Geelong",Victoria,Australia,New Zealand
1043993,2017-02-22,T20,Australia,New Zealand,Adelaide Oval,,New Zealand,New Zealand
1044211,2016-09-27,T20,Sri Lanka,Australia,Sinhalese Sports Club Ground,Colombo,Australia,Australia
1050217,2016-09-23,T20,Pakistan,West Indies,Dubai International Cricket Stadium,,Pakistan,Pakistan
1050219,2016-09-24,T20,Pakistan,West Indies,Dubai International Cricket Stadium,,West Indies,Pakistan
1050221,2016-09-27,T20,Pakistan,West Indies,Sheikh Zayed Stadium,Abu Dhabi,Pakistan,Pakistan
1050615,2016-11-21,T20,New Zealand,Pakistan,Saxton Oval,Nelson,New Zealand,New Zealand
1065348,2016-12-04,T20,India,Pakistan,Asian Institute of Technology Ground,Bangkok,India,India
1072316,2018-02-03,T20,New Zealand,Australia,Sydney Cricket Ground,,Australia,Australia
1072317,2018-02-07,T20,England,Australia,Bellerive Oval,Hobart,Australia,Australia
1072318,2018-02-10,T20,England,Australia,Melbourne Cricket Ground,,Australia,Australia
1072319,2018-02-13,T20,New Zealand,England,Westpac Stadium,Wellington,England,New Zealand
1072320,2018-02-16,T20,New Zealand,Australia,Eden Park,Auckland,New Zealand,Australia
1072321,2018-02-18,T20,England,New Zealand,Seddon Park,Hamilton,New Zealand,England
1072322,2018-02-21,T20,New Zealand,Australia,Eden Park,Auckland,New Zealand,Australia
1074957,2017-01-14,T20,Hong Kong,Scotland,Sheikh Zayed Stadium,Abu Dhabi,Scotland,Scotland
1074959,2017-01-15,T20,Netherlands,Oman,Sheikh Zayed Stadium,Abu Dhabi,Oman,Netherlands
1074961,2017-01-16,T20,Hong Kong,Oman,Sheikh Zayed Stadium,Abu Dhabi,Oman,Oman
1074964,2017-01-17,T20,Netherlands,Scotland,Sheikh Zayed Stadium,Abu Dhabi,Netherlands,Scotland
1074965,2017-01-18,T20,United Arab Emirates,Ireland,Dubai International Cricket Stadium,,Ireland,Ireland
1074966,2017-01-18,T20,Hong Kong,Netherlands,Dubai International Cricket Stadium,,Hong Kong,Hong Kong
1074968,2017-01-19,T20,Oman,Scotland,Dubai International Cricket Stadium,,Oman,Scotland
1074970,2017-01-20,T20,Ireland,Scotland,Dubai International Cricket Stadium,,Scotland,Ireland
1075507,2017-10-26,T20,South Africa,Bangladesh,Mangaung Oval,Bloemfontein,South Africa,South Africa
1075508,2017-10-29,T20,South Africa,Bangladesh,Senwes Park,Potchefstroom,Bangladesh,South Africa
1077947,2017-03-26,T20,West Indies,Pakistan,"Kensington Oval, Bridgetown",Barbados,Pakistan,Pakistan
1077948,2017-03-30,T20,West Indies,Pakistan,"Queen's Park Oval, Port of Spain",Trinidad,West Indies,Pakistan
1083449,2017-04-04,T20,Sri Lanka,Bangladesh,R Premadasa Stadium,Colombo,Bangladesh,Sri Lanka
1083450,2017-04-06,T20,Sri Lanka,Bangladesh,R Premadasa Stadium,Colombo,Bangladesh,Bangladesh
1085495,2017-04-01,T20,West Indies,Pakistan,"Queen's Park Oval, Port of Spain",Trinidad,Pakistan,West Indies
1085496,2017-04-02,T20,West Indies,Pakistan,"Queen's Park Oval, Port of Spain",Trinidad,Pakistan,Pakistan
1086067,2017-11-17,T20,England,Australia,North Sydney Oval,Sydney,Australia,Australia
1086068,2017-11-19,T20,England,Australia,Manuka Oval,Canberra,England,England
1086069,2017-11-21,T20,Australia,England,Manuka Oval,Canberra,Australia,England
1089202,2017-04-12,T20,United Arab Emirates,Papua New Guinea,Sheikh Zayed Stadium,Abu Dhabi,United Arab Emirates,United Arab Emirates
1089203,2017-04-14,T20,United Arab Emirates,Papua New Guinea,Sheikh Zayed Stadium,Abu Dhabi,Papua New Guinea,United Arab Emirates
1089243,2017-04-14,T20,United Arab Emirates,Papua New Guinea,Sheikh Zayed Stadium,Abu Dhabi,Papua New Guinea,United Arab Emirates
1098211,2017-07-09,T20,West Indies,India,"Sabina Park, Kingston",Jamaica,West Indies,West Indies
1109610,2017-09-06,T20,Sri Lanka,India,"R.Premadasa Stadium, Khettarama",Colombo,India,India
1115798,2017-12-29,T20,New Zealand,West Indies,Saxton Oval,Nelson,West Indies,New Zealand
1115799,2018-01-01,T20,New Zealand,West Indies,Bay Oval,Mount Maunganui,West Indies,
1115800,2018-01-03,T20,New Zealand,West Indies,Bay Oval,Mount Maunganui,New Zealand,New Zealand
1115807,2018-01-22,T20,Pakistan,New Zealand,Westpac Stadium,Wellington,New Zealand,New Zealand
1115808,2018-01-25,T20,Pakistan,New Zealand,Eden Park,Auckland,Pakistan,Pakistan
1115809,2018-01-28,T20,Pakistan,New Zealand,Bay Oval,Mount Maunganui,Pakistan,Pakistan
1117821,2017-09-12,T20,Pakistan,ICC World XI,Gaddafi Stadium,Lahore,ICC World XI,Pakistan
1117822,2017-09-13,T20,Pakistan,ICC World XI,Gaddafi Stadium,Lahore,Pakistan,ICC World XI
1117824,2017-09-15,T20,Pakistan,ICC World XI,Gaddafi Stadium,Lahore,ICC World XI,Pakistan
1119501,2017-10-07,T20,Australia,India,JSCA International Stadium Complex,Ranchi,India,India
1119502,2017-10-10,T20,India,Australia,Barsapara Cricket Stadium,Guwahati,Australia,Australia
1119542,2018-06-27,T20,England,Australia,Edgbaston,Birmingham,Australia,England
1119543,2018-07-03,T20,England,India,Old Trafford,Manchester,India,India
1119544,2018-07-06,T20,India,England,Sophia Gardens,Cardiff,England,England
1119545,2018-07-08,T20,England,India,County Ground,Bristol,India,India
1120093,2017-11-01,T20,India,New Zealand,Arun Jaitley Stadium,Delhi,New Zealand,India
1120094,2017-11-04,T20,New Zealand,India,Saurashtra Cricket Association Stadium,Rajkot,New Zealand,New Zealand
1120095,2017-11-07,T20,India,New Zealand,Greenfield International Stadium,Thiruvananthapuram,New Zealand,India
1120291,2017-10-26,T20,Sri Lanka,Pakistan,Sheikh Zayed Stadium,Abu Dhabi,Pakistan,Pakistan
1120292,2017-10-27,T20,Sri Lanka,Pakistan,Sheikh Zayed Stadium,Abu Dhabi,Pakistan,Pakistan
1120293,2017-10-29,T20,Pakistan,Sri Lanka,Gaddafi Stadium,Lahore,Sri Lanka,Pakistan
1122285,2018-02-18,T20,India,South Africa,The Wanderers Stadium,Johannesburg,South Africa,India
1122286,2018-02-21,T20,India,South Africa,SuperSport Park,Centurion,South Africa,South Africa
1122287,2018-02-24,T20,India,South Africa,Newlands,Cape Town,South Africa,India
1122729,2017-12-20,T20,India,Sri Lanka,Barabati Stadium,Cuttack,Sri Lanka,India
1122730,2017-12-22,T20,India,Sri Lanka,Holkar Cricket Stadium,Indore,Sri Lanka,India
1122731,2017-12-24,T20,Sri Lanka,India,Wankhede Stadium,Mumbai,India,India
1122902,2017-10-21,T20,West Indies,Sri Lanka,Coolidge Cricket Ground,Antigua,West Indies,West Indies
1122908,2017-11-09,T20,New Zealand,Pakistan,Sharjah Cricket Stadium,,New Zealand,New Zealand
1122909,2017-11-12,T20,New Zealand,Pakistan,Sharjah Cricket Stadium,,New Zealand,New Zealand
1122910,2017-11-14,T20,Pakistan,New Zealand,Sharjah Cricket Stadium,,Pakistan,New Zealand
1123206,2018-02-13,T20,South Africa,India,Senwes Park,Potchefstroom,India,India
1123207,2018-02-16,T20,South Africa,India,Buffalo Park,East London,India,India
1123208,2018-02-18,T20,India,South Africa,The Wanderers Stadium,Johannesburg,South Africa,South Africa
1123209,2018-02-21,T20,South Africa,India,SuperSport Park,Centurion,India,
1123210,2018-02-24,T20,India,South Africa,Newlands,Cape Town,South Africa,India
1126720,2018-06-20,T20,New Zealand,South Africa,The Cooper Associates County Ground,Taunton,South Africa,New Zealand
1126721,2018-06-20,T20,England,South Africa,The Cooper Associates County Ground,Taunton,England,England
1126722,2018-06-23,T20,England,South Africa,The Cooper Associates County Ground,Taunton,England,South Africa
1126723,2018-06-23,T20,England,New Zealand,The Cooper Associates County Ground,Taunton,England,England
1126724,2018-06-28,T20,South Africa,New Zealand,County Ground,Bristol,South Africa,New Zealand
1126725,2018-06-28,T20,New Zealand,England,County Ground,Bristol,New Zealand,England
1126726,2018-07-01,T20,New Zealand,England,County Ground,Chelmsford,New Zealand,England
1127300,2018-06-12,T20,Pakistan,Scotland,"Grange Cricket Club, Raeburn Place",Edinburgh,Pakistan,Pakistan
1127301,2018-06-13,T20,Pakistan,Scotland,"Grange Cricket Club, Raeburn Place",Edinburgh,Pakistan,Pakistan
1130746,2018-02-15,T20,Bangladesh,Sri Lanka,"Shere Bangla National Stadium, Mirpur",Dhaka,Bangladesh,Sri Lanka
1130747,2018-02-18,T20,Sri Lanka,Bangladesh,Sylhet International Cricket Stadium,,Bangladesh,Sri Lanka
1131235,2018-03-22,T20,India,Australia,Brabourne Stadium,Mumbai,Australia,Australia
1131236,2018-03-23,T20,Australia,England,Brabourne Stadium,Mumbai,England,England
1131237,2018-03-25,T20,India,England,Brabourne Stadium,Mumbai,England,England
1131238,2018-03-26,T20,Australia,India,Brabourne Stadium,Mumbai,India,Australia
1131239,2018-03-28,T20,England,Australia,Brabourne Stadium,Mumbai,Australia,Australia
1131240,2018-03-29,T20,England,India,Brabourne Stadium,Mumbai,England,India
1131241,2018-03-31,T20,Australia,England,Brabourne Stadium,Mumbai,England,Australia
1133817,2018-03-06,T20,India,Sri Lanka,"R.Premadasa Stadium, Khettarama",Colombo,Sri Lanka,Sri Lanka
1133818,2018-03-08,T20,Bangladesh,India,"R.Premadasa Stadium, Khettarama",Colombo,India,India
1133819,2018-03-10,T20,Sri Lanka,Bangladesh,"R.Premadasa Stadium, Khettarama",Colombo,Bangladesh,Bangladesh
1133820,2018-03-12,T20,Sri Lanka,India,"R.Premadasa Stadium, Khettarama",Colombo,India,India
1133821,2018-03-14,T20,India,Bangladesh,"R.Premadasa Stadium, Khettarama",Colombo,Bangladesh,India
1133822,2018-03-16,T20,Sri Lanka,Bangladesh,"R.Premadasa Stadium, Khettarama",Colombo,Bangladesh,Bangladesh
1133823,2018-03-18,T20,Bangladesh,India,"R.Premadasa Stadium, Khettarama",Colombo,India,India
1138194,2018-03-14,T20,New Zealand,West Indies,Bay Oval,Mount Maunganui,West Indies,New Zealand
1138195,2018-03-16,T20,New Zealand,West Indies,Bay Oval,Mount Maunganui,West Indies,New Zealand
1138196,2018-03-20,T20,New Zealand,West Indies,Pukekura Park,New Plymouth,West Indies,New Zealand
1138198,2018-03-25,T20,West Indies,New Zealand,Seddon Park,Hamilton,New Zealand,New Zealand
1138202,2018-03-28,T20,Sri Lanka,Pakistan,Sinhalese Sports Club Ground,Colombo,Pakistan,Pakistan
1138203,2018-03-30,T20,Pakistan,Sri Lanka,Nondescripts Cricket Club Ground,Colombo,Pakistan,Sri Lanka
1140069,2018-04-01,T20,Pakistan,West Indies,National Stadium,Karachi,West Indies,Pakistan
1140070,2018-04-02,T20,Pakistan,West Indies,National Stadium,Karachi,Pakistan,Pakistan
1140071,2018-04-03,T20,West Indies,Pakistan,National Stadium,Karachi,West Indies,Pakistan
1140384,2018-10-27,T20,England,Sri Lanka,"R.Premadasa Stadium, Khettarama",Colombo,Sri Lanka,England
1140992,2018-06-27,T20,India,Ireland,"The Village, Malahide",Dublin,Ireland,India
1140993,2018-06-29,T20,India,Ireland,"The Village, Malahide",Dublin,Ireland,India
1141232,2018-05-31,T20,West Indies,ICC World XI,Lord's,London,ICC World XI,West Indies
1141835,2018-07-29,T20,Netherlands,Nepal,Lord's,London,Nepal,
1142501,2018-06-12,T20,Netherlands,Ireland,Hazelaarweg,Rotterdam,Ireland,Netherlands
1142502,2018-06-13,T20,Ireland,Netherlands,Hazelaarweg,Rotterdam,Ireland,Netherlands
1142503,2018-06-16,T20,Ireland,Scotland,Sportpark Het Schootsveld,Deventer,Ireland,Ireland
1142504,2018-06-17,T20,Scotland,Ireland,Sportpark Het Schootsveld,Deventer,Scotland,
1142505,2018-06-19,T20,Netherlands,Scotland,VRA Ground,Amstelveen,Netherlands,Scotland
1142506,2018-06-20,T20,Scotland,Netherlands,VRA Ground,Amstelveen,Scotland,Scotland
1142589,2018-08-14,T20,South Africa,Sri Lanka,"R.Premadasa Stadium, Khettarama",Colombo,South Africa,Sri Lanka
1142913,2018-07-01,T20,Pakistan,Zimbabwe,Harare Sports Club,,Zimbabwe,Pakistan
1142914,2018-07-02,T20,Pakistan,Australia,Harare Sports Club,,Australia,Australia
1142915,2018-07-03,T20,Australia,Zimbabwe,Harare Sports Club,,Zimbabwe,Australia
1142916,2018-07-04,T20,Zimbabwe,Pakistan,Harare Sports Club,,Pakistan,Pakistan
1142917,2018-07-05,T20,Pakistan,Australia,Harare Sports Club,,Australia,Pakistan
1142918,2018-07-06,T20,Zimbabwe,Australia,Harare Sports Club,,Zimbabwe,Australia
1142919,2018-07-08,T20,Australia,Pakistan,Harare Sports Club,,Australia,Pakistan
1144149,2018-10-09,T20,South Africa,Zimbabwe,Buffalo Park,East London,South Africa,South Africa
1144150,2018-10-12,T20,Zimbabwe,South Africa,Senwes Park,Potchefstroom,Zimbabwe,South Africa
1144161,2019-02-01,T20,South Africa,Pakistan,Newlands,Cape Town,Pakistan,South Africa
1144162,2019-02-03,T20,South Africa,Pakistan,The Wanderers Stadium,Johannesburg,Pakistan,South Africa
1144163,2019-02-06,T20,South Africa,Pakistan,SuperSport Park,Centurion,South Africa,Pakistan
1144172,2019-03-19,T20,South Africa,Sri Lanka,Newlands,Cape Town,South Africa,
1144173,2019-03-22,T20,South Africa,Sri Lanka,SuperSport Park,Centurion,Sri Lanka,South Africa
1144174,2019-03-24,T20,South Africa,Sri Lanka,The Wanderers Stadium,Johannesburg,Sri Lanka,South Africa
1144441,2018-05-19,T20,South Africa,Bangladesh,Mangaung Oval,Bloemfontein,Bangladesh,South Africa
1144442,2018-05-20,T20,South Africa,Bangladesh,Mangaung Oval,Bloemfontein,Bangladesh,South Africa
1144978,2018-09-29,T20,New Zealand,Australia,North Sydney Oval,Sydney,Australia,Australia
1144979,2018-10-01,T20,New Zealand,Australia,Allan Border Field,Brisbane,Australia,Australia
1144980,2018-10-05,T20,New Zealand,Australia,Manuka Oval,Canberra,Australia,Australia
1144989,2018-11-17,T20,South Africa,Australia,Carrara Oval,,Australia,South Africa
1144990,2018-11-21,T20,Australia,India,"Brisbane Cricket Ground, Woolloongabba",Brisbane,India,Australia
1144991,2018-11-23,T20,Australia,India,Melbourne Cricket Ground,,India,
1144992,2018-11-25,T20,Australia,India,Sydney Cricket Ground,,Australia,India
1145890,2018-06-06,T20,Ireland,New Zealand,YMCA Cricket Club,Dublin,Ireland,New Zealand
1145894,2018-06-28,T20,Ireland,Bangladesh,YMCA Cricket Club,Dublin,Bangladesh,Bangladesh
1145895,2018-06-29,T20,Ireland,Bangladesh,"The Village, Malahide, Dublin",Dublin,Ireland,Bangladesh
1145896,2018-07-01,T20,Bangladesh,Ireland,"Pembroke Cricket Club, Sandymount",Dublin,Ireland,Ireland
1146723,2018-07-31,T20,Bangladesh,West Indies,"Warner Park, Basseterre",St Kitts,West Indies,West Indies
1146724,2018-08-04,T20,Bangladesh,West Indies,Central Broward Regional Park Stadium Turf Ground,Lauderhill,West Indies,Bangladesh
1146725,2018-08-05,T20,Bangladesh,West Indies,Central Broward Regional Park Stadium Turf Ground,Lauderhill,Bangladesh,Bangladesh
1147717,2018-07-07,T20,Thailand,Ireland,Sportpark Maarschalkerweerd,Utrecht,Ireland,Ireland
1147718,2018-07-07,T20,Uganda,Scotland,VRA Ground,Amstelveen,Scotland,Scotland
1147719,2018-07-07,T20,Netherlands,United Arab Emirates,Sportpark Maarschalkerweerd,Utrecht,Netherlands,United Arab Emirates
1147720,2018-07-07,T20,Papua New Guinea,Bangladesh,VRA Ground,Amstelveen,Bangladesh,Bangladesh
1147722,2018-07-08,T20,Scotland,Ireland,VRA Ground,Amstelveen,Ireland,Ireland
1147723,2018-07-08,T20,Netherlands,Bangladesh,Sportpark Maarschalkerweerd,Utrecht,Bangladesh,Bangladesh
1147724,2018-07-08,T20,United Arab Emirates,Papua New Guinea,VRA Ground,Amstelveen,United Arab Emirates,Papua New Guinea
1147725,2018-07-10,T20,Scotland,Thailand,Sportpark Maarschalkerweerd,Utrecht,Scotland,Scotland
1147726,2018-07-10,T20,Uganda,Ireland,VRA Ground,Amstelveen,Ireland,Ireland
1147727,2018-07-10,T20,United Arab Emirates,Bangladesh,Sportpark Maarschalkerweerd,Utrecht,Bangladesh,Bangladesh
1147728,2018-07-10,T20,Papua New Guinea,Netherlands,VRA Ground,Amstelveen,Netherlands,Papua New Guinea
1147729,2018-07-12,T20,Ireland,Papua New Guinea,VRA Ground,Amstelveen,Papua New Guinea,Ireland
1147730,2018-07-12,T20,Netherlands,Uganda,Sportpark Maarschalkerweerd,Utrecht,Netherlands,Uganda
1147731,2018-07-12,T20,Bangladesh,Scotland,VRA Ground,Amstelveen,Scotland,Bangladesh
1147732,2018-07-12,T20,United Arab Emirates,Thailand,Sportpark Maarschalkerweerd,Utrecht,United Arab Emirates,Thailand
1147733,2018-07-14,T20,Netherlands,United Arab Emirates,VRA Ground,Amstelveen,United Arab Emirates,
1147734,2018-07-14,T20,Papua New Guinea,Scotland,Sportpark Maarschalkerweerd,Utrecht,Scotland,Scotland
1147735,2018-07-14,T20,Thailand,Uganda,VRA Ground,Amstelveen,Uganda,Thailand
1147736,2018-07-14,T20,Bangladesh,Ireland,Sportpark Maarschalkerweerd,Utrecht,Ireland,Bangladesh
1148048,2018-06-03,T20,India,Malaysia,Kinrara Academy Oval,Kuala Lumpur,India,India
1148050,2018-06-03,T20,Thailand,Pakistan,Kinrara Academy Oval,Kuala Lumpur,Thailand,Pakistan
1148051,2018-06-04,T20,Pakistan,Bangladesh,Kinrara Academy Oval,Kuala Lumpur,Bangladesh,Bangladesh
1148052,2018-06-04,T20,India,Thailand,Royal Selangor Club,Kuala Lumpur,Thailand,India
1148053,2018-06-04,T20,Sri Lanka,Malaysia,Royal Selangor Club,Kuala Lumpur,Malaysia,Sri Lanka
1148054,2018-06-06,T20,Pakistan,Sri Lanka,Kinrara Academy Oval,Kuala Lumpur,Sri Lanka,Pakistan
1148055,2018-06-06,T20,Malaysia,Thailand,Royal Selangor Club,Kuala Lumpur,Malaysia,Thailand
1148056,2018-06-06,T20,India,Bangladesh,Kinrara Academy Oval,Kuala Lumpur,India,Bangladesh
1148057,2018-06-07,T20,Thailand,Bangladesh,Kinrara Academy Oval,Kuala Lumpur,Bangladesh,Bangladesh
1148058,2018-06-07,T20,Pakistan,Malaysia,Royal Selangor Club,Kuala Lumpur,Malaysia,Pakistan
1148059,2018-06-07,T20,Sri Lanka,India,Royal Selangor Club,Kuala Lumpur,Sri Lanka,India
1148060,2018-06-09,T20,Pakistan,India,Kinrara Academy Oval,Kuala Lumpur,Pakistan,India
1148061,2018-06-09,T20,Sri Lanka,Thailand,Royal Selangor Club,Kuala Lumpur,Thailand,Thailand
1148062,2018-06-09,T20,Bangladesh,Malaysia,Kinrara Academy Oval,Kuala Lumpur,Bangladesh,Bangladesh
1148063,2018-06-10,T20,India,Bangladesh,Kinrara Academy Oval,Kuala Lumpur,Bangladesh,Bangladesh
1150533,2018-11-09,T20,India,New Zealand,Providence Stadium,Guyana,India,India
1150534,2018-11-09,T20,Australia,Pakistan,Providence Stadium,Guyana,Australia,Australia
1150535,2018-11-09,T20,West Indies,Bangladesh,Providence Stadium,Guyana,Bangladesh,West Indies
1150537,2018-11-11,T20,Pakistan,India,Providence Stadium,Guyana,India,India
1150538,2018-11-11,T20,Ireland,Australia,Providence Stadium,Guyana,Ireland,Australia
1150539,2018-11-12,T20,Bangladesh,England,"Daren Sammy National Cricket Stadium, Gros Islet",St Lucia,England,England
1150540,2018-11-12,T20,Sri Lanka,South Africa,"Daren Sammy National Cricket Stadium, Gros Islet",St Lucia,South Africa,South Africa
1150541,2018-11-13,T20,Pakistan,Ireland,Providence Stadium,Guyana,Pakistan,Pakistan
1150542,2018-11-13,T20,Australia,New Zealand,Providence Stadium,Guyana,Australia,Australia
1150543,2018-11-14,T20,Sri Lanka,Bangladesh,"Daren Sammy National Cricket Stadium, Gros Islet",St Lucia,Bangladesh,Sri Lanka
1150544,2018-11-14,T20,West Indies,South Africa,"Daren Sammy National Cricket Stadium, Gros Islet",St Lucia,South Africa,West Indies
1150545,2018-11-15,T20,India,Ireland,Providence Stadium,Guyana,Ireland,India
1150546,2018-11-15,T20,New Zealand,Pakistan,Providence Stadium,Guyana,Pakistan,New Zealand
1150547,2018-11-16,T20,South Africa,England,"Daren Sammy National Cricket Stadium, Gros Islet",St Lucia,South Africa,England
1150548,2018-11-16,T20,West Indies,Sri Lanka,"Daren Sammy National Cricket Stadium, Gros Islet",St Lucia,West Indies,West Indies
1150549,2018-11-17,T20,India,Australia,Providence Stadium,Guyana,India,India
1150550,2018-11-17,T20,Ireland,New Zealand,Providence Stadium,Guyana,Ireland,New Zealand
1150551,2018-11-18,T20,England,West Indies,"Daren Sammy National Cricket Stadium, Gros Islet",St Lucia,West Indies,West Indies
1150552,2018-11-18,T20,South Africa,Bangladesh,"Daren Sammy National Cricket Stadium, Gros Islet",St Lucia,Bangladesh,South Africa
1150553,2018-11-22,T20,Australia,West Indies,"Sir Vivian Richards Stadium, North Sound",Antigua,West Indies,Australia
1150554,2018-11-22,T20,India,England,"Sir Vivian Richards Stadium, North Sound",Antigua,India,England
1150555,2018-11-24,T20,England,Australia,"Sir Vivian Richards Stadium, North Sound",Antigua,England,Australia
1152840,2019-05-05,T20,England,Pakistan,Sophia Gardens,Cardiff,Pakistan,England
1153317,2018-12-17,T20,Bangladesh,West Indies,Sylhet International Cricket Stadium,Sylhet,Bangladesh,West Indies
1153318,2018-12-20,T20,Bangladesh,West Indies,"Shere Bangla National Stadium, Mirpur",Dhaka,West Indies,Bangladesh
1153319,2018-12-22,T20,Bangladesh,West Indies,"Shere Bangla National Stadium, Mirpur",Dhaka,Bangladesh,West Indies
1153696,2019-02-06,T20,New Zealand,India,Westpac Stadium,Wellington,India,New Zealand
1153697,2019-02-08,T20,New Zealand,India,Eden Park,Auckland,New Zealand,India
1153698,2019-02-10,T20,New Zealand,India,Seddon Park,Hamilton,India,New Zealand
1153843,2019-01-11,T20,New Zealand,Sri Lanka,Eden Park,Auckland,Sri Lanka,New Zealand
1153858,2019-02-06,T20,New Zealand,India,Westpac Stadium,Wellington,India,New Zealand
1153859,2019-02-08,T20,New Zealand,India,Eden Park,Auckland,New Zealand,New Zealand
1153860,2019-02-10,T20,New Zealand,India,Seddon Park,Hamilton,New Zealand,New Zealand
1156216,2018-09-28,T20,South Africa,West Indies,"Brian Lara Stadium, Tarouba",Trinidad,West Indies,West Indies
1156218,2018-10-04,T20,West Indies,South Africa,"Brian Lara Stadium, Tarouba",Trinidad,South Africa,South Africa
1156219,2018-10-06,T20,West Indies,South Africa,"Brian Lara Stadium, Tarouba",Trinidad,South Africa,South Africa
1157372,2018-10-24,T20,Pakistan,Australia,Sheikh Zayed Stadium,Abu Dhabi,Australia,Pakistan
1157373,2018-10-26,T20,Pakistan,Australia,Dubai International Cricket Stadium,,Pakistan,Pakistan
1157374,2018-10-28,T20,Pakistan,Australia,Dubai International Cricket Stadium,,Pakistan,Pakistan
1157375,2018-10-31,T20,Pakistan,New Zealand,Sheikh Zayed Stadium,Abu Dhabi,Pakistan,Pakistan
1157376,2018-11-02,T20,New Zealand,Pakistan,Dubai International Cricket Stadium,,New Zealand,Pakistan
1157377,2018-11-04,T20,Pakistan,New Zealand,Dubai International Cricket Stadium,,Pakistan,Pakistan
1157710,2018-09-21,T20,Sri Lanka,India,Colts Cricket Club Ground,Colombo,India,
1157711,2018-09-22,T20,Sri Lanka,India,Colombo Cricket Club Ground,,India,India
1157712,2018-09-24,T20,Sri Lanka,India,Colombo Cricket Club Ground,,India,India
1157713,2018-09-25,T20,India,Sri Lanka,Chilaw Marians Cricket Club Ground,FTZ Sports Complex,Sri Lanka,India
1157759,2018-11-04,T20,West Indies,India,Eden Gardens,Kolkata,India,India
1157760,2018-11-06,T20,India,West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,West Indies,India
1157761,2018-11-11,T20,West Indies,India,"MA Chidambaram Stadium, Chepauk",Chennai,West Indies,India
1158071,2019-03-05,T20,West Indies,England,"Darren Sammy National Cricket Stadium, St Lucia",Gros Islet,England,England
1158072,2019-03-08,T20,West Indies,England,"Warner Park, St Kitts",Basseterre,West Indies,England
1158073,2019-03-10,T20,West Indies,England,"Warner Park, St Kitts",Basseterre,West Indies,England
1158344,2018-08-20,T20,Botswana,Lesotho,Botswana Cricket Association Oval 1,Gaborone,Lesotho,Botswana
1158345,2018-08-20,T20,Malawi,Namibia,Botswana Cricket Association Oval 2,Gaborone,Namibia,Namibia
1158348,2018-08-21,T20,Sierra Leone,Namibia,Botswana Cricket Association Oval 1,Gaborone,Namibia,Namibia
1158349,2018-08-21,T20,Mozambique,Lesotho,Botswana Cricket Association Oval 2,Gaborone,Lesotho,Mozambique
1158350,2018-08-21,T20,Mozambique,Botswana,Botswana Cricket Association Oval 1,Gaborone,Mozambique,Botswana
1158352,2018-08-23,T20,Botswana,Sierra Leone,Botswana Cricket Association Oval 1,Gaborone,Sierra Leone,Sierra Leone
1158353,2018-08-23,T20,Mozambique,Namibia,Botswana Cricket Association Oval 2,Gaborone,Mozambique,Namibia
1158354,2018-08-23,T20,Namibia,Lesotho,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,Lesotho,Namibia
1158355,2018-08-23,T20,Sierra Leone,Malawi,Botswana Cricket Association Oval 2,Gaborone,Sierra Leone,Sierra Leone
